"data.identification.country_registered","company_number","data.country_of_residence","data.name","data.address.country","data.identification.registration_number","CompanyName","CountryOfOrigin","IncorporationDate","SICCode.SicText_1","tender_id","tender_year","bid_price","lot_status","buyer_name","buyer_mainActivities","buyer_buyerType","new_data.identification.country_registered","secret","age"
"Switzerland","03218117",NA,"Hitachi Medical Systems Europe Ag","Switzerland","Ch-170.3.020.348-0","HITACHI MEDICAL SYSTEMS UK LIMITED","United Kingdom","28/06/1996","47749 - Retail sale of medical and orthopaedic goods in specialised stores (not incl. hearing aids) n.e.c.","1389d65b-dce9-4e69-9ad8-fe4a92b1fb96",2010,NA,"AWARDED","NHS Greater Glasgow and Clyde","HEALTH,GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Switzerland",1,24
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","e1f8b718-6251-4794-96f9-66e9690bdab7",2015,25000,"AWARDED","University Of The West Of England","","","Switzerland",1,63
"Switzerland","00809238",NA,"Novartis Ag","Switzerland","Che-103.867.266","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","ec98ebdf-f0c6-46f7-a6db-e3ba35d3e2db",2016,138742,"AWARDED","NI Ambulance Service Trust","HEALTH","PUBLIC_BODY","Switzerland",1,56
"Switzerland","05098235",NA,"Medacta Holding Sa","Switzerland","Che-174.267.039","MEDACTA UK LIMITED","United Kingdom","07/04/2004","32500 - Manufacture of medical and dental instruments and supplies","4fe4a0f6-dc8f-447d-86b7-c38bc8e7fd3c",2013,NA,"AWARDED","Portsmouth Hospitals NHS Trust","HEALTH","NATIONAL_AGENCY","Switzerland",1,16
"Switzerland","01547204",NA,"Novartis Ag","Switzerland","Che-103.867.266","SANDOZ LIMITED","United Kingdom","24/02/1981","21100 - Manufacture of basic pharmaceutical products","68968915-ec9b-4775-88bf-e95ae6523aec",2015,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Switzerland",1,39
"Switzerland","05098235",NA,"Medacta Holding Sa","Switzerland","Che-174.267.039","MEDACTA UK LIMITED","United Kingdom","07/04/2004","32500 - Manufacture of medical and dental instruments and supplies","08050103-c1b8-46f9-867a-771cc3d35d1f",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Switzerland",1,16
"Switzerland","06615156",NA,"Elpro-Buchs Ag","Switzerland","Che-103.666.035","ELPRO UK LIMITED","United Kingdom","09/06/2008","82990 - Other business support service activities n.e.c.","d5f1c464-2285-40b1-a187-db8e8187486b",2016,NA,"AWARDED","NHS Blood & Transplant","HEALTH,OTHER","PUBLIC_BODY","Switzerland",1,12
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","f529a685-3907-41a0-9a05-22566e0d4311",2014,NA,"AWARDED","London Borough of Sutton","GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY,HOUSING_AND_COMMUNITY_AMENITIES","REGIONAL_AUTHORITY","Switzerland",1,35
"Switzerland","02188200",NA,"Hamilton Bonaduz Ag","Switzerland","Ch-350.3.002.572-4","HAMILTON SALES & SERVICE UK LTD","United Kingdom","03/11/1987","74909 - Other professional, scientific and technical activities n.e.c.","2a29fefc-3cc4-4730-80c5-afc10128c745",2016,NA,"AWARDED","University Of Leeds","","","Switzerland",1,33
"Switzerland","03218117",NA,"Hitachi Medical Systems Europe Ag","Switzerland","Ch-170.3.020.348-0","HITACHI MEDICAL SYSTEMS UK LIMITED","United Kingdom","28/06/1996","47749 - Retail sale of medical and orthopaedic goods in specialised stores (not incl. hearing aids) n.e.c.","f786b581-d4aa-4f70-aaa4-9f6223b38139",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (""the Authority"")","HEALTH","PUBLIC_BODY","Switzerland",1,24
"Switzerland","01861259",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","COMPUTER PEOPLE LIMITED","United Kingdom","06/11/1984","99999 - Dormant Company","aa70a0b2-3b19-459a-ad41-755be356a197",2015,31980,"AWARDED","Nottingham Trent University","","","Switzerland",1,36
"Switzerland","01861259",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","COMPUTER PEOPLE LIMITED","United Kingdom","06/11/1984","99999 - Dormant Company","3d785ef8-d4ff-4518-a373-ac22095e733f",2015,43200,"AWARDED","Nottingham Trent University","","","Switzerland",1,36
"Switzerland","06514784",NA,"Galenica Ag","Switzerland","Che-107.971.891","VIFOR PHARMA UK LIMITED","United Kingdom","26/02/2008","46460 - Wholesale of pharmaceutical goods","4bdecee9-d484-48a9-88b1-ae530f9fd631",2017,6015563,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Switzerland",1,12
"Switzerland","10076999",NA,"Hamilton Bonaduz Ag","Switzerland","Ch-350.3.002.572-4","HAMILTON ROBOTICS LIMITED","United Kingdom","22/03/2016","99999 - Dormant Company","393f5f19-fdfc-44fc-a75f-891ceee9f116",2012,NA,"AWARDED","APUC Limited","EDUCATION","PUBLIC_BODY","Switzerland",1,4
"Switzerland","00557725",NA,"Aebi Schmidt Holding Ag","Switzerland","Che-112.947.556","AEBI SCHMIDT UK LIMITED","United Kingdom","24/11/1955","45190 - Sale of other motor vehicles","3e48e988-7606-4d5c-b68b-6b76b4bf5790",2009,NA,"AWARDED","Scotland Excel","EDUCATION,GENERAL_PUBLIC_SERVICES,HEALTH,PUBLIC_ORDER_AND_SAFETY","REGIONAL_AUTHORITY","Switzerland",1,65
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","3b06fb54-fa0e-4425-855e-13a0a2f0ad0c",2015,50000,"AWARDED","University Of The West Of England","","","Switzerland",1,63
"Switzerland","00809238",NA,"Alcon Inc.","Switzerland","Che-234.781.164","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","06ce567a-c6d8-46f4-b5e3-2a50c3aaa336",2016,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH,EDUCATION","NATIONAL_AGENCY","Switzerland",1,56
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","da24bc2f-58da-4381-856e-9c814ed64f6f",2012,110000,"AWARDED","FCO Services","","OTHER","Switzerland",1,42
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","779bfd00-92b5-41a5-91f9-0dc2fa2cca03",2016,36000,"AWARDED","FCO SERVICES","","","Switzerland",1,42
"Switzerland","00809238",NA,"Novartis Ag","Switzerland","Che-103.867.266","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","c747201d-3789-4e31-a5b1-048d128f89e3",2016,NA,"AWARDED","All current and future NHS Trusts via The NHS Collaborative Procurement Partnership (NHS CPP)","HEALTH","PUBLIC_BODY","Switzerland",1,56
"Switzerland","01547204",NA,"Novartis Ag","Switzerland","Che-103.867.266","SANDOZ LIMITED","United Kingdom","24/02/1981","21100 - Manufacture of basic pharmaceutical products","e66e753c-5c79-4e26-8d14-3fcf1ee61d77",2009,NA,"AWARDED","NHS Purchasing and Supply Agency","HEALTH,OTHER,GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Switzerland",1,39
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","a340c28b-ee91-4bed-9567-18c9a6e97187",2016,98626,"AWARDED","Cambridge City Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Switzerland",1,42
"Switzerland","00809238",NA,"Alcon Inc.","Switzerland","Che-234.781.164","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","ec98ebdf-f0c6-46f7-a6db-e3ba35d3e2db",2016,138742,"AWARDED","South Eastern Health and Social Care Trust","HEALTH","PUBLIC_BODY","Switzerland",1,56
"Switzerland","06027651",NA,"Symbios Orthopedie Sa","Switzerland","Che-106.486.794","SYMBIOS UK LIMITED","United Kingdom","13/12/2006","47749 - Retail sale of medical and orthopaedic goods in specialised stores (not incl. hearing aids) n.e.c.","e733e0da-83e7-4d66-930c-0f3e78471938",2014,NA,"AWARDED","NHS Supply Chain acting as agent for NHS Business Services Authority","HEALTH","NATIONAL_AGENCY","Switzerland",1,14
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","14c252fd-edab-43a6-9ec3-df73807fb95f",2009,NA,"AWARDED","Ufi Ltd","EDUCATION","PUBLIC_BODY","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","bd4cfe26-4f1c-454d-bc9d-6956d74df637",2009,NA,"AWARDED","NHS Surrey on behalf of NHS South East Coast CPH","HEALTH,GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","17d4ab45-e309-4e90-afd1-f59d1896b77f",2015,258148,"AWARDED","General Medical Council (GMC)","OTHER,HEALTH,GENERAL_PUBLIC_SERVICES","OTHER","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","0ab7a784-c9e3-4c0f-8a5f-c9f568a556ee",2012,35958,"AWARDED","Ministry of Defence - Centre TLB","","OTHER","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","f3510466-9718-4155-81d6-01f55a5ea41e",2019,52298,"AWARDED","SURREY COUNTY COUNCIL","","","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","0da4c9cd-9d05-4e54-a583-561ccc3468f5",2011,NA,"AWARDED","Eastern Shires Purchasing Organisation (see www.espo.org) for itself and on behalf of the 'Pro 5' Group of Professional Buying Organisations (see http://www.espo.org/index.asp?CMD=PRO)","OTHER,PUBLIC_ORDER_AND_SAFETY,ENVIRONMENT","REGIONAL_AUTHORITY","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","12750c2a-084c-42a0-967f-52dc5da2cd29",2014,NA,"AWARDED","Devon and Cornwall Constabulary","GENERAL_PUBLIC_SERVICES","PUBLIC_BODY","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","9dc3da6e-cadd-4e3d-ac4b-fa3bc8f445f5",2012,19167,"AWARDED","Office of Rail Regulation","","OTHER","Switzerland",1,35
"Switzerland","01625479",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","MODIS INTERNATIONAL LIMITED","United Kingdom","29/03/1982","78200 - Temporary employment agency activities","7ccc674b-97a2-4784-8c90-8e7082c7a18f",2009,NA,"AWARDED","Ufi Ltd","EDUCATION","PUBLIC_BODY","Switzerland",1,38
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","5ef8ed79-8602-45ac-b896-8e6cae0c55cb",2017,45000,"AWARDED","RADIOACTIVE WASTE MANAGEMENT LIMITED","","","Switzerland",1,35
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","3c29ae9c-c5ab-4833-b131-164f3a11f5e2",2018,13550,"AWARDED","Wiltshire Council","","","Switzerland",1,35
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","601ece30-bd09-42bd-bd16-ddd803647f06",2018,NA,"AWARDED","ESPO","OTHER,GENERAL_PUBLIC_SERVICES,HEALTH","REGIONAL_AUTHORITY","Switzerland",1,63
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","f053eec8-5400-4509-9343-d3e65ae8e48f",2017,50000,"AWARDED","University Of The West Of England","","","Switzerland",1,63
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","dcde5370-0c30-40bf-85ab-c60981a8e824",2018,452189,"AWARDED","Welwyn Hatfield Borough Council","GENERAL_PUBLIC_SERVICES,OTHER","REGIONAL_AUTHORITY","Switzerland",1,42
"Switzerland","09200318",NA,"Forbo Holding Ag","Switzerland","Che-102.337.497","FORBO FLOORING UK LIMITED","United Kingdom","02/09/2014","32990 - Other manufacturing n.e.c.","73d01846-a67d-4f24-a20e-c42a61ee9c7f",2014,NA,"AWARDED","Crescent Purchasing Consortium","EDUCATION,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Switzerland",1,6
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","8c140c9f-4f16-4347-89a5-c38fe6d9bbd6",2015,NA,"AWARDED","Leeds City Council","HEALTH,GENERAL_PUBLIC_SERVICES,HOUSING_AND_COMMUNITY_AMENITIES,OTHER,SOCIAL_PROTECTION,RECREATION_CULTURE_AND_RELIGION,ENVIRONMENT,EDUCATION,PUBLIC_ORDER_AND_SAFETY","REGIONAL_AUTHORITY","Switzerland",1,35
"Switzerland","05098235",NA,"Medacta Holding Sa","Switzerland","Che-174.267.039","MEDACTA UK LIMITED","United Kingdom","07/04/2004","32500 - Manufacture of medical and dental instruments and supplies","3d3b99a0-2342-4898-93cf-8dd6391fa78b",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Switzerland",1,16
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","7d72f714-63f9-4cbc-a685-f8dfbb639fe0",2012,56000,"AWARDED","FCO Services","","OTHER","Switzerland",1,42
"Switzerland","05098235",NA,"Medacta Holding Sa","Switzerland","Che-174.267.039","MEDACTA UK LIMITED","United Kingdom","07/04/2004","32500 - Manufacture of medical and dental instruments and supplies","08050103-c1b8-46f9-867a-771cc3d35d1f",2014,NA,"AWARDED","The Common Services Agency (more commonly known as NHS National Services Scotland) (‘the Authority’)","HEALTH,GENERAL_PUBLIC_SERVICES,OTHER","PUBLIC_BODY","Switzerland",1,16
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","0ac4bf78-9004-4c07-bb2f-cad0de403b21",2017,35000,"AWARDED","University Of The West Of England","","","Switzerland",1,63
"Switzerland","01918150",NA,"Adecco Group Ag","Switzerland","Che-107.031.232 - Ch55010056918","PENNA PLC","United Kingdom","31/05/1985","78300 - Human resources provision and management of human resources functions","b5d5fc1e-a8c9-4016-9bc8-4cdabe5ae6a8",2013,104167,"AWARDED","Government Procurement Service","","OTHER","Switzerland",1,35
"Switzerland","00557725",NA,"Aebi Schmidt Holding Ag","Switzerland","Che-112.947.556","AEBI SCHMIDT UK LIMITED","United Kingdom","24/11/1955","45190 - Sale of other motor vehicles","65a48781-dbaf-4bd9-a682-2cdff8a814f2",2016,65500,"AWARDED","Fenland District Council","","","Switzerland",1,65
"Switzerland","00593232",NA,"Adecco Group Ag","Che","Che-107.031.232","ADECCO UK LIMITED","United Kingdom","07/11/1957","78200 - Temporary employment agency activities","a45ae124-019a-42a5-8259-c68cbcd867f5",2015,50000,"AWARDED","University Of The West Of England","","","Switzerland",1,63
"Switzerland","01356186",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","BADENOCH AND CLARK LIMITED","United Kingdom","07/03/1978","78200 - Temporary employment agency activities","c088895e-e506-4721-a8c9-d2b084943f18",2013,51136,"AWARDED","FCO Services","","OTHER","Switzerland",1,42
"Switzerland","05113447",NA,"Partners Group Holding Ag","Switzerland","Che-108.562.489","PARTNERS GROUP (UK) LIMITED","United Kingdom","27/04/2004","66300 - Fund management activities","586c803d-9892-4612-9816-bd6e2c7b4121",2009,NA,"AWARDED","Buckinghamshire County Council","GENERAL_PUBLIC_SERVICES","REGIONAL_AUTHORITY","Switzerland",1,16
"Switzerland","02027512",NA,"Tecan Group Ag","Switzerland","Che-107.957.514","TECAN UK LIMITED","United Kingdom","12/06/1986","28990 - Manufacture of other special-purpose machinery n.e.c.","5fd249d8-bdab-475d-80c6-fd1aebde66c9",2019,267191,"AWARDED","Ministry of Defence, DSTL, Defence Science and Technology Laboratory (DSTL)","DEFENCE","NATIONAL_AUTHORITY","Switzerland",1,34
"Switzerland","00557725",NA,"Aebi Schmidt Holding Ag","Switzerland","Che-112.947.556","AEBI SCHMIDT UK LIMITED","United Kingdom","24/11/1955","45190 - Sale of other motor vehicles","a20b31bd-88c5-4a32-8146-62f6f4efdbe7",2013,NA,"AWARDED","Scotland Excel","GENERAL_PUBLIC_SERVICES,ENVIRONMENT","REGIONAL_AUTHORITY","Switzerland",1,65
"Switzerland","02027512",NA,"Tecan Group Ag","Switzerland","Che-107.957.514","TECAN UK LIMITED","United Kingdom","12/06/1986","28990 - Manufacture of other special-purpose machinery n.e.c.","a2a20464-3e99-46f6-a77a-e44bdb38f1ca",2018,20962,"AWARDED","Defra Network eTendering Portal","","","Switzerland",1,34
"Switzerland","00809238",NA,"Novartis Ag","Switzerland","Che-103.867.266","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","f2195f7c-3853-4542-8551-a7a02007bb7b",2013,NA,"AWARDED","North of England NHS Commercial Procurement Collaborative (NOE CPC) (hosted by and acting through Leeds and York Partnership NHS Foundation Trust)","HEALTH","PUBLIC_BODY","Switzerland",1,56
"Switzerland","00809238",NA,"Alcon Inc.","Switzerland","Che-234.781.164","ALCON EYE CARE UK LIMITED","United Kingdom","16/06/1964","82990 - Other business support service activities n.e.c.","32637618-85bc-435a-bbd1-4382ce162f6d",2015,NA,"AWARDED","Brighton and Sussex University Hospitals NHS Trust","HEALTH,PUBLIC_ORDER_AND_SAFETY,OTHER","PUBLIC_BODY","Switzerland",1,56
"Switzerland","01923903",NA,"Adecco Group Ag","Switzerland","Che-107.031.232","SPRING TECHNOLOGY STAFFING SERVICES LIMITED","United Kingdom","19/06/1985","78200 - Temporary employment agency activities","6d2e86ad-8a5d-439e-82a8-6a53bb2d61c6",2013,NA,"AWARDED","The Scottish Ministers acting through Scottish Procurement","GENERAL_PUBLIC_SERVICES","NATIONAL_AUTHORITY","Switzerland",1,35
